PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99
-4.879257726003321	-38.46264999694026	-6.9043654170136834	16.57936487955492	28.58280090177891	3.820993014377312	0.1176207423256435	1.828923867258663	1.24545605484043	0.1797680025439718	3.885261801308026	-13.850339617945396	-6.515084674423892	1.8773962555221395	4.51718241105812	-0.5661408821987295	0.6220037042178598	9.803823840254047	-2.83714060694625	1.2327307685533648	-1.980610447845062	-2.2086701048888018	2.8406115454592027	-5.230838029629609	5.945821845124468	-1.0031295974147996	-5.988570029724966	-0.5528917658224406	3.489936592694941	-4.764453602730609	-3.1117801645099856	1.9256124408341928	-3.2476004256912323	7.742513270360475	0.2326546791357708	-2.373129401652605	-1.4640615358301794	3.315649260680774	1.6887932749862071	6.262742121666958	2.973446166849391	-9.64708703663966	-1.239916636163113	6.440060775205243	-1.485471398625856	-1.2719516076825568	2.2681608768051227	-1.3317804512244216	2.0974021148685527	1.2324693604436434	1.8539118532222807	-0.6460821952041762	1.6446233127518295	-2.4237514329945915	3.3580370752333213	-0.3667886759861653	-1.9340089760914776	-2.7421821168115343	-3.894814820127196	-3.2942649082437097	0.0694045041389292	5.066260986403184	1.1796970734233765	-2.1631891667257994	-4.147544902090901	-2.903879603642901	-0.8862862051281566	-0.0408613631819158	-4.972693176919952	0.2401662227108247	-1.0324030540020752	-2.309905616712147	-2.412795307245439	1.264508332808089	-1.8593965422673584	-5.649817197706636	-2.711319561066824	0.4869376559034949	-0.6323533935945961	-2.0728345633042413	2.4879935688311643	0.1648452604936758	0.7229116016828809	-1.9076977120579144	0.7191669786364417	1.7422412200590012	-2.101692511177699	-2.003423403375744	-3.5205775327940345	1.3153903701317016	0.566661038765512	-1.9655689415564743	-5.668911574915268	-0.0796938747475445	-1.794989031541049	0.0173037595296417	2.9102727699453586	-0.7677951055468264	1.13395924210665	0.4156004743998113
68.25597894191688	35.95226972242212	-23.17823933582243	15.78672630968199	5.118979939667107	-18.698145154750826	1.8693808733961503	5.172990059161226	-3.568878100238755	-6.26696408467291	12.261426025099016	10.56455317216824	-12.925127427005767	0.4147023626524289	10.848674010795936	-2.732444877594417	3.383997215137701	-2.0560266395276914	-3.3868051568225988	5.365022846940635	2.299947021545493	-15.354855173316196	-1.9386222331263412	10.29136458799817	13.52480002417476	5.927544730863048	2.607510310253178	-2.090813812029988	-0.4449850902767389	-2.634558132586033	-3.780182901111514	-1.2855826934053158	-0.3455095875314143	-6.562268423335786	5.035190596695418	-0.6122988089722707	1.2047156455655397	3.288253554373125	-2.968973201181213	-4.932580061960081	-4.992782234740318	-0.7817873114687995	-4.398517590825652	2.67652412651864	-4.267029972233866	1.560890355648911	-6.149199348597946	2.3405395095617645	-2.821232817983552	-4.960863980398895	-3.791200759703331	-2.6304703456369523	-1.8062875621276624	-1.8447200499511984	4.067769953739988	-2.2447450144895806	-2.1284436556510684	3.187626144390191	0.4403412496741033	-1.4510121117768542	-2.1922704247631097	2.5687442637807267	1.3599414910557022	4.719068674958564	-3.9117200874703904	6.552055543585369	3.812961507639027	-0.0923609457651443	1.528802659758595	-10.10188899871337	-0.1108949882633923	0.2323590801391212	-3.335899118559124	5.984946318631798	-1.2845648875581364	-3.2451456740124414	-1.616072262621424	1.519467931442141	-2.4937424511363813	-6.670342856900359	3.166622189703621	0.2073662513648567	-0.8445717838565884	-0.4822617041183951	1.4834464332610977	-1.3493305111671887	1.506688240182212	2.312580338659465	2.513802364067323	-2.472506865722613	-0.2613145504187	-2.164593665423239	-0.2662809443259468	2.7389145712987992	-2.902866183700388	0.3737161965146007	1.8977701450221245	-3.689376514469435	0.0669561627961012	-1.2535373751496446
12.147227052855666	17.948106407866764	-14.34983908131281	22.776178025405475	18.723715903552563	11.619775711475548	1.57502964081418	-21.81648110771651	-5.968860241788649	-7.958859783312321	14.298430990990116	-13.00522201634804	-0.499518592043279	4.621093718234065	-3.8017180538537936	9.444464822705417	0.2580013220700583	5.829261823341016	-2.684172673021912	-0.1389198576618906	-10.186195608484436	-6.008738162468714	4.714465095676296	-3.3088749590862268	-3.162191417507312	-1.573717891884408	0.5806494108921997	1.0238734093033892	5.105093808273912	5.054275758537436	1.6322720959557775	-4.013611679894874	1.584490081199485	-0.1028131070287155	0.6409151416741354	7.232872454582248	3.589538639986174	-1.839314543917009	-5.048214266206174	3.1494221438482284	2.1806583803631523	2.4588345781532595	-0.9644025237042686	1.6729327379331256	-0.2000519216638757	0.9539478740567332	1.2488418470922886	-1.430413652313213	-0.1139399277214954	-2.804473646683768	-0.2817860485375122	-6.851971492416649	7.4052171992599325	1.271328443724838	-0.3565558309165789	-0.3666396505630562	-2.564324078806149	-1.0209921181871977	-0.5007650061899205	0.0797417729491384	-2.9126174539404297	0.6103191085482436	-0.2848223171767049	-3.3341797019412853	-0.5147735491733005	2.5248072424343206	-1.354253141390383	2.8523023426920457	1.330161404603048	-0.7260278735475401	-1.800732003238205	1.4323031869109335	0.5994462353532679	1.8563943645119172	-0.3763952875644999	0.5012197040216549	-0.4190207616060553	2.036557462017149	0.8480901251584321	0.0710889934881199	1.5330497415339772	3.31357858634528	0.9783856580342918	-0.253957817559998	-0.3733608867175371	3.117089717759967	1.6871940571137496	-2.081447349724104	0.4060585560422186	0.4117338556062108	0.0755925070316257	-0.13108195493111	1.76159057210407	1.7254157859375885	-0.6835493624008915	-0.0976151902123152	0.4203164404704592	-0.2637505562895338	-0.3425617874742939	1.8958963677057252
-20.69161737776643	-4.474786559055266	-7.456638601863644	25.50848465908093	6.6011497902080105	7.857793205111118	0.8923076607238811	2.003676637401345	7.411108467695715	-2.369143402617782	7.399051068529149	-4.938537708344064	-12.43678673718237	7.127267651004979	-0.352745819185066	2.444691013527371	-2.9679417606378133	4.953306211408159	-2.74404729896463	6.814245828860341	3.058557411302323	1.794261909825296	-0.7986819226768422	-4.880160055057859	4.19523938529592	-5.16521396234473	-0.0173381172920576	-3.5816711737737834	1.6783461420012873	-0.9370749457718868	-4.418451391964101	-5.7059421632730025	0.3729870044272109	0.2993809028464458	-0.2841183682651865	-0.0786674610310772	-0.945938051355996	3.591077068310056	-3.9011659347413983	-1.3862510384562134	1.5677093376718911	-0.1148862802803878	-2.041249122222655	-1.813215719239138	1.037850593898738	1.6119813043099278	1.980780165023459	-2.5553718538059784	2.602718763307011	0.4599076766687376	0.3216810153533117	-3.089835528309105	2.9688654330227005	1.632530744641037	1.140641691878454	-0.276475380438821	2.862292342814887	-1.602845754617069	-1.4487038375729553	1.3517711979549896	1.4623126102256403	-1.6242395945779131	0.5595678121479024	-1.1418674218439335	-2.749744588138494	-3.3078046399956462	-1.031264100505893	0.6473687594377567	-1.1216962555286594	-0.7838111495673653	1.0899913343027032	-0.612519513321572	0.5332882453302372	-2.2603944099683835	0.883490993090591	-0.6848380081126402	1.8005788911607947	0.3322973657422	2.141263314390415	-1.1987691129269684	-0.0560352709538944	-0.5393173400810437	-1.9591980811337293	1.6068730003731952	2.025397545044226	0.811319846209534	-1.7036106989781192	-3.5685854285559744	-2.234087181501854	-0.8087772174536229	-0.6540145347510915	0.8992971183686477	0.2714426515827765	-0.8879784437818039	1.0009516356846306	1.3304518748859977	-0.2659431141139041	2.143156086231697	0.6859560077496186	-0.6895454411347499
-9.032428701560274	-8.403713347207184	-10.91939205039004	11.812899197380233	7.253037005483868	9.841180611589555	-0.929333693214172	-12.738060328229608	-7.763013694763163	-5.056948563470767	-3.252293635094005	3.429073994518564	4.029216916360567	0.0455163637910107	-3.0508498978193583	2.2496111941803183	-6.430551296975677	5.781525756956033	-3.5382623941532363	3.1836435510803787	5.455043230295525	1.3909815380536554	-3.300841089801993	3.7831157897176655	-7.757987924460188	0.8424059016741189	-0.2136363773267504	4.522868343239829	-5.264931598408319	4.8814810225371765	-3.9469744365133863	5.528852791490585	-1.216978960838147	-3.200215833366099	-3.911831234516266	-1.3056179896884532	-1.8322870921358176	-4.438907611027531	4.317110110525841	2.266996242791056	2.0558835917763627	1.8901617063362128	-0.6611055149291121	2.3025431847984885	4.792742990827886	-2.241182794110166	-1.9746273056262256	1.8400100882733408	-1.684145218991573	2.825157561795216	-0.9651959253953444	1.0513969183402008	2.7064266996854283	2.2757378412962703	2.2505309018444555	0.1831524705009026	-1.5999057095824811	0.3513771377901534	0.893700056165363	-2.526614607887866	-1.6080478977409176	-0.5968960865196083	-0.3254399512299588	-0.1184353052868703	0.5110555658629226	-0.4870832365906048	-1.9512459358613143	-2.4943834982241104	-1.3436866264587797	-0.1267699531772494	-2.885933733601157	3.3220089815169427	-0.9329459103846556	1.7930114000715545	2.0264289122748	1.3410063554373266	-0.5830327745118825	-0.0393293420941638	-0.9828986959695086	0.7182708758457153	1.980393621947907	-2.2125619796338007	0.2371288953011732	-2.2046401035307017	2.10257535069386	0.78482491500363	1.2857666857713357	1.7380697517856736	0.2474152033376513	-1.0463233501779734	0.0910765786891023	-2.4247625368476085	-1.9497727204417368	1.610212312731624	-1.911783763266608	0.2279274857785254	-1.9260341555207308	-0.4134180550269647	-1.5104894110019222	0.7601240691411977
-19.830397521258565	-3.638927079427052	-2.2112783162148686	3.4378299018608125	-8.917215977077364	-4.030716613096481	0.6859006988855921	3.367742328147979	-6.85612681726572	1.8163978524411264	1.4434752618582567	-1.6038596297874037	-0.0098522912416365	2.334311308867603	-3.972608900029591	5.681454091316045	-2.5547437066509437	-6.031992636141911	-1.6661807776976163	-3.1811214429657992	-3.097394239971326	4.908364037348515	2.0951258799636743	3.595748531970824	-0.4274261202772467	-1.814702646284087	0.0211679075515051	1.316840473060423	2.426817505155937	-1.5453822570312794	1.17958467223427	0.3787066755839209	1.1674839485310646	1.6123755671789524	-2.569357313944038	1.008496295370744	-0.338732412038172	1.2866919593596131	-0.0996602608675411	-1.6055220867445732	-0.4942316704215143	0.5167119769181017	1.9800955194190664	1.5702938264860271	-0.1109281317067778	0.978390194997158	-1.6610963399759515	-0.1386332680200281	0.9935772174912508	-2.29109793650374	0.1915760700533905	-2.080400673362193	2.416172016030488	2.584895959679168	0.9383500748769936	-0.1026540760404361	-1.0262781150770277	0.231771536264536	0.4880227238578137	-0.7235776203760065	-3.5396705388069654	1.828667641248349	0.4443025856229996	0.0290856941212086	-0.7995390880319373	-0.3444444512609254	-0.3410781250674832	-0.7546318290537798	-0.669705603234799	-0.5886343478694522	-0.4289419666996815	0.2249582772371815	-0.2945795516478481	-0.8570947363170761	0.583802035214415	-0.8348937424034223	0.4122533621096053	-0.2633465987525228	0.1172655233378383	-0.7574136459680207	-0.0572483949598029	-1.6833219662322436	-0.8657032908134348	-0.1072376041418593	0.2620627500911682	-1.1268011166281091	-1.124728668265293	0.8148366964436315	0.8463112595027515	-0.0534898987832461	1.0283918601118358	-0.0399913752677286	-0.0489964982194046	1.713113700629299	0.3085710109154458	-0.3303654769819544	1.2779655010968018	0.5776032648476883	0.2527418710442427	0.0155291408993751
-13.049492826556127	-3.388606401226446	10.87357955200682	11.559777673513924	-2.2987028232669267	-4.168025938780461	1.90752016393057	-4.528835465709338	0.8219410479275282	0.722239968641412	1.308858150849435	4.02470062744586	4.0654970415983485	-0.3477624303574701	0.5726258908561596	1.3275393833356393	6.310751101603145	-5.328326860422793	-0.9076140620100852	3.6021494923068045	3.0557563445421505	-3.772617692016627	-1.4545654924024518	2.319582420120471	0.0294027457451624	0.9580412072804404	-2.536016085342921	-0.8250290453200366	0.9155308889897976	-1.6389940528234868	0.5984896887974559	3.086182800102604	0.4319923978624196	-2.9484004711098954	-1.220719175218679	-6.456791959646426	-0.1093635809228358	0.3107699746125675	0.0193898697688837	-1.3850852740546835	0.9402573870308608	3.494242301678081	-0.3222969106304443	0.9003344489874295	-2.036567437046346	2.447163853210516	-0.4653865660340077	-0.937487069915248	0.7058211247147836	1.0978757648309008	-1.452009532836926	0.4747860246522895	-0.6137339194627589	0.3627559821795603	1.4510110909192528	-1.871107712357837	3.1069205363834573	0.3485525089874131	-1.0367628292074391	0.0042365817117676	0.6275267283596403	-0.737809394134197	2.913037037504341	0.4601954500972883	-2.008903645338292	-0.1715038964271109	-1.121047585238617	-0.1144065845920139	0.2570332696254901	0.4748341951610323	-0.1765148993375658	-1.409043609442764	1.0789491804342055	1.0752909318129042	-2.326537829462608	-0.827209813250529	0.3147170259355676	0.3925809966472564	-0.4751080104290463	-0.2367497230222893	-0.8770736682825572	-0.3254792074412327	0.843802191775551	0.5369004798978738	-3.106106651283552	-1.3510148635626913	0.7287384642759978	-0.5905666113640791	-0.9378261943463512	0.5540933051867212	0.6273817494971289	-0.5357802885497271	0.2904227284396348	0.7558452950517474	-1.0096410908627151	0.7970510148235321	-0.1279055572330683	-1.0348908228950184	0.3091621666128699	-0.5382508502628367
-3.485323973753062	-12.541665913923406	-3.0236245966372706	9.896468856523793	-0.9454280225580836	-5.190768549795657	-0.9225926176487336	-5.43404314991403	-6.533005416605223	-3.571467504623128	3.602329558467312	-6.003522405256109	1.23029657812643	-8.884339484920902	-1.0224596054271329	-2.3698735675743743	1.6403164168969262	1.0507806216005686	5.372406385255254	-2.0490045006176096	0.7778893877948325	0.1922004792514895	0.2858402151349486	-1.2549630791768096	-0.972777645138138	-1.611227564707406	-3.633164889035384	-4.560672126421537	3.385916801945507	1.3607928014515802	0.7016046006085195	2.328706470249342	0.7791452648403114	1.7816766031497615	2.6112013620890564	0.0909791935330206	-0.7162999632778047	0.4047566263637525	0.6929602533697465	-1.1933484927111642	-1.4646138999650693	0.8611423515652278	-0.4366636420936369	-0.0384007483520488	1.056488040764968	-2.373996032983344	-0.021877050379009	-0.0325428812672988	-0.4526484377189237	-0.3031926425140928	2.2496362198364013	2.0891103558722475	2.4720578405088323	-2.585126216259169	0.4771347616201982	-0.4972117990282979	-0.5204732815591694	-0.2406826310648212	0.1095091454119798	-0.1576585223832313	-2.8872873132952783	1.0305610319020468	0.4908786168396134	-2.672492380385922	0.3162600360929871	-0.7858630906539482	-1.5547727234962383	0.9879103698234324	-0.0740537511617557	-0.4071070086210451	1.0144812105299823	2.448228803875514	2.1289859371782334	-0.1272698778271662	-0.3362840110979097	0.2333395102944233	-0.34581337122903	0.1077787449841177	-0.1867611564196571	0.7740111590214269	-1.497300881982729	1.7098165095255649	0.6527925945707148	-0.1012825602328691	0.5768901303141614	-0.6531221943182663	1.0638195797662438	-0.6640694013744696	0.4355251506198762	0.4677369182201337	-0.1342396729478276	0.4014445155130007	-0.9988899957443296	1.394916716426154	-0.8510656016524835	0.3009306175052385	-0.8373851911670925	0.1503320884775881	0.2991171288041814	0.0936878977959388
-17.643695296584266	-4.586589773814271	13.108452044684007	2.230256235977504	-4.352288308815512	-11.20049449442062	-0.8385352244360799	-2.8181887559499583	-8.956130931564665	-1.067406322196723	2.919668950687198	3.474884213783603	-4.186015138876344	-2.4915915802313	5.903396923450567	1.4046633968670552	-2.4013187515658747	0.8677741480312067	-2.306026987966529	-1.664317461181367	2.5107518408416816	-1.9185720693095567	-1.9414065173876784	0.4629475524362524	1.016627439845224	-4.687531128867765	-0.1884681644352149	-3.3067015631014867	5.186054060049671	4.006699958912331	5.864153139378547	-0.2848751694897348	1.357173923484041	0.6153622537634866	-3.9053632115513146	0.5709334428031915	0.1289554257623145	-0.5976764499489584	-1.8165470746759445	2.5182895185242176	0.8761618600423597	-2.7281821781495847	-2.389023828428525	0.4248796921119111	-2.5271555629316302	-1.301550742948773	1.1632211214761332	2.998714655816928	-3.625925921955607	-1.3535124854002802	-1.4656328550216762	0.0574343187805531	1.071827761450328	0.4489490465764494	0.6499777821518468	0.4158336143529588	0.8493620018863707	-0.6615523802280227	-0.0435021969205105	2.026818788377491	-1.2307060764257884	-0.7508843333427604	0.1752788320320636	-1.6081494433837802	-4.089583857933411	-1.143377123390367	1.2723600213584525	2.2571989816925697	1.0054532633299962	-2.7171552032021475	-2.3149246116895394	2.436537031882824	1.0703878891173373	-0.5784231849081856	-1.5587043573871515	1.8004765182003497	-1.606188366702311	1.2892431815151857	1.781483870139968	-1.3584192260875625	-1.7145990477943154	1.4848052579904998	0.8833649247880803	-0.6768934213959461	0.2211464550101617	1.3854685018737976	-0.220015083755276	1.461764629831373	0.0112682060491636	0.2891793475449289	-0.2552450828390421	0.3445239202785456	0.6049924811153067	0.2029157794042704	-0.347733506225825	-0.8048899180318793	1.338069410389474	-0.857496988116946	1.4076669949656466	0.6201851713206434
23.01753500780985	-25.500764629910144	-5.374056580428171	-0.4009194989144895	-10.071239035459516	5.923946866867861	14.06263511660055	-5.332183155229999	1.983196299157814	-13.633003084059744	1.2065104211630346	8.38962708652743	-4.571525969256915	-5.575603733996137	11.237474377366356	-5.258400527991933	6.570442960304558	-2.796862214124608	-0.343387647941652	-0.7860276150360173	-6.736146885600966	-4.700265425999039	0.4625771323817531	-5.089211069743135	-2.6623094397596363	-1.0009737314552478	5.796422673013453	-0.3065746040215039	-0.911211303710347	-5.846965320674174	-0.4716454423516872	5.728227257799168	-3.4039595682678985	-2.650882437621825	-0.9447430738993452	-0.3799766091197677	0.7954716326364277	0.2066481334242895	-2.646684195905217	4.97719904788889	0.0534188536484635	0.1803269695382967	1.9250694835064563	0.8306872390975018	3.3671581155330834	-0.0378626389030455	-2.871715505320909	5.0079908349777424	-0.5308247779211286	2.7310872205805827	-0.7953285680134111	-5.221522014668855	-4.386207293551485	-0.1539336649622522	-2.335640486882128	-1.5011870733885762	1.560587203031417	-3.2713347022295123	0.6808249620650239	1.0979720392170769	-0.4798538563756923	5.655950939064141	-3.329169867001055	1.3149537911539104	-3.665156268601412	-2.546090568410404	-1.5855808981181438	0.6067592254868313	0.1763650822652825	5.11124527532883	-1.6761430672104318	-1.9839547035754088	0.6619988784696873	2.9013547587762827	1.42800934714149	-3.617851581403938	-0.5897432425570976	1.913874614319262	-0.3717484942059729	-0.0488626117493401	0.4154895114281113	-1.1094762921575896	-1.3976698659998443	-2.488204209202509	-1.803027549075016	-1.537750772207127	-0.1674565586956645	-2.216033802207691	-0.736774190139974	0.1312942131935884	-1.695931556063503	0.664089190701488	-1.5787603600786837	0.6081236954691878	-1.4192645441574083	-0.1636576314827123	0.7291322208863376	-1.4990123905134924	-0.078150822600351	-0.9115917283550748
